Type, Id paq, time stamp segundos, micro, long paq 
S, 0, 1615891111, 200764, 10
R, 0, 1615891111 , 223238, 4 
D, 0, 1615891111, 223798, 10 
S, 1, 1615891112, 51399, 10
R, 1, 1615891112 , 114246, 4 
D, 1, 1615891112, 114592, 10 
S, 2, 1615891112, 901976, 10
R, 2, 1615891112 , 964216, 4 
D, 2, 1615891112, 964559, 10 
S, 3, 1615891113, 752606, 10
R, 3, 1615891113 , 824197, 4 
D, 3, 1615891113, 824527, 10 
S, 4, 1615891114, 603173, 10
R, 4, 1615891114 , 674181, 4 
D, 4, 1615891114, 674504, 10 
S, 5, 1615891115, 453711, 10
R, 5, 1615891115 , 524231, 4 
D, 5, 1615891115, 524633, 10 
S, 6, 1615891116, 304264, 10
S, 7, 1615891127, 63442, 10
S, 8, 1615891127, 813626, 10
S, 9, 1615891128, 563737, 10
S, 10, 1615891129, 313853, 10
S, 11, 1615891130, 63970, 10
S, 12, 1615891130, 814092, 10
S, 13, 1615891131, 564221, 10
S, 14, 1615891132, 314334, 10
S, 15, 1615891133, 64445, 10
S, 16, 1615891133, 814552, 10
S, 17, 1615891134, 564666, 10
S, 18, 1615891135, 314784, 10
S, 19, 1615891136, 64898, 10
S, 20, 1615891136, 815023, 10
S, 21, 1615891137, 565133, 10
S, 22, 1615891138, 315240, 10
S, 23, 1615891139, 65350, 10
S, 24, 1615891139, 815470, 10
S, 25, 1615891140, 565580, 10
S, 26, 1615891141, 315695, 10
S, 27, 1615891142, 65837, 10
S, 28, 1615891142, 815960, 10
S, 29, 1615891143, 566094, 10
S, 30, 1615891144, 316214, 10
S, 31, 1615891145, 66338, 10
S, 32, 1615891145, 816458, 10
S, 33, 1615891146, 566583, 10
S, 34, 1615891147, 316695, 10
S, 35, 1615891148, 66805, 10
S, 36, 1615891148, 816910, 10
S, 37, 1615891149, 567015, 10
S, 38, 1615891150, 317125, 10
S, 39, 1615891151, 67250, 9
S, 40, 1615891151, 817376, 9
S, 41, 1615891152, 567485, 9
S, 42, 1615891153, 317590, 9
S, 43, 1615891154, 67698, 9
S, 44, 1615891154, 817805, 9
S, 45, 1615891155, 567910, 9
S, 46, 1615891156, 318023, 9
S, 47, 1615891157, 68148, 9
S, 48, 1615891157, 818255, 9
S, 49, 1615891158, 568367, 9
S, 50, 1615891159, 318473, 9
