Type, Id paq, time stamp segundos, micro, long paq 
D, 147, 1615895495, 384907, 9 
R, 147, 1615895495 , 399820, 4 
S, 148, 1615895496, 211974, 9
D, 148, 1615895496, 334916, 9 
R, 148, 1615895496 , 349681, 4 
S, 149, 1615895497, 162634, 9
D, 149, 1615895497, 284861, 9 
R, 149, 1615895497 , 298157, 4 
S, 150, 1615895498, 113334, 9
D, 150, 1615895498, 234838, 9 
R, 150, 1615895498 , 248630, 4 
S, 151, 1615895499, 64004, 9
D, 151, 1615895499, 184836, 9 
R, 151, 1615895499 , 198519, 4 
S, 152, 1615895500, 14665, 9
D, 152, 1615895500, 144806, 9 
R, 152, 1615895500 , 160036, 4 
S, 153, 1615895500, 965330, 9
D, 153, 1615895501, 84814, 9 
R, 153, 1615895501 , 99708, 4 
S, 154, 1615895501, 916055, 9
D, 154, 1615895502, 34895, 9 
R, 154, 1615895502 , 49235, 4 
S, 155, 1615895502, 866721, 9
D, 155, 1615895502, 994903, 9 
R, 155, 1615895503 , 9511, 4 
S, 156, 1615895503, 817385, 9
D, 156, 1615895503, 944912, 9 
R, 156, 1615895503 , 960497, 4 
S, 157, 1615895504, 768068, 9
D, 157, 1615895504, 884824, 9 
R, 157, 1615895504 , 899143, 4 
S, 158, 1615895505, 718747, 9
D, 158, 1615895505, 845004, 9 
R, 158, 1615895505 , 858916, 4 
S, 159, 1615895506, 669485, 9
D, 159, 1615895506, 784872, 9 
R, 159, 1615895506 , 799922, 4 
S, 160, 1615895507, 620125, 9
D, 160, 1615895507, 744886, 9 
R, 160, 1615895507 , 758703, 4 
S, 161, 1615895508, 570790, 9
D, 161, 1615895508, 694727, 9 
R, 161, 1615895508 , 709190, 4 
S, 162, 1615895509, 521484, 9
D, 162, 1615895509, 644827, 9 
R, 162, 1615895509 , 660095, 4 
S, 163, 1615895510, 472170, 9
D, 163, 1615895510, 594845, 9 
R, 163, 1615895510 , 609315, 4 
S, 164, 1615895511, 422894, 9
D, 164, 1615895511, 544860, 9 
R, 164, 1615895511 , 559307, 4 
S, 165, 1615895512, 373562, 9
D, 165, 1615895512, 504841, 9 
R, 165, 1615895512 , 519228, 4 
S, 166, 1615895513, 324237, 9
D, 166, 1615895513, 444856, 9 
R, 166, 1615895513 , 458703, 4 
S, 167, 1615895514, 274899, 9
D, 167, 1615895514, 394947, 9 
R, 167, 1615895514 , 410169, 4 
S, 168, 1615895515, 225576, 9
D, 168, 1615895515, 344889, 9 
R, 168, 1615895515 , 360113, 4 
S, 169, 1615895516, 176258, 9
D, 169, 1615895516, 304845, 9 
R, 169, 1615895516 , 319559, 4 
S, 170, 1615895517, 126936, 9
D, 170, 1615895517, 254944, 9 
R, 170, 1615895517 , 269692, 4 
S, 171, 1615895518, 77597, 9
D, 171, 1615895518, 204886, 9 
R, 171, 1615895518 , 219475, 4 
S, 172, 1615895519, 28268, 9
D, 172, 1615895519, 144805, 9 
R, 172, 1615895519 , 158798, 4 
S, 173, 1615895519, 978951, 9
D, 173, 1615895520, 104810, 9 
R, 173, 1615895520 , 119018, 4 
S, 174, 1615895520, 929635, 9
D, 174, 1615895521, 55121, 9 
R, 174, 1615895521 , 69688, 4 
S, 175, 1615895521, 880408, 9
D, 175, 1615895522, 4950, 9 
R, 175, 1615895522 , 19610, 4 
S, 176, 1615895522, 831098, 9
D, 176, 1615895522, 954829, 9 
R, 176, 1615895522 , 969335, 4 
S, 177, 1615895523, 781837, 9
D, 177, 1615895523, 904926, 9 
R, 177, 1615895523 , 919242, 4 
S, 178, 1615895524, 732515, 9
D, 178, 1615895524, 854896, 9 
R, 178, 1615895524 , 869755, 4 
S, 179, 1615895525, 683199, 9
D, 179, 1615895525, 804912, 9 
R, 179, 1615895525 , 818950, 4 
S, 180, 1615895526, 633929, 9
D, 180, 1615895526, 754910, 9 
R, 180, 1615895526 , 769495, 4 
S, 181, 1615895527, 584676, 9
D, 181, 1615895527, 704895, 9 
R, 181, 1615895527 , 719807, 4 
S, 182, 1615895528, 535341, 9
D, 182, 1615895528, 654868, 9 
R, 182, 1615895528 , 669679, 4 
S, 183, 1615895529, 486021, 9
D, 183, 1615895529, 614887, 9 
R, 183, 1615895529 , 629741, 4 
S, 184, 1615895530, 436692, 9
D, 184, 1615895530, 554842, 9 
R, 184, 1615895530 , 569340, 4 
S, 185, 1615895531, 387406, 9
D, 185, 1615895531, 514822, 9 
R, 185, 1615895531 , 528850, 4 
S, 186, 1615895532, 338101, 9
D, 186, 1615895532, 454822, 9 
R, 186, 1615895532 , 469304, 4 
S, 187, 1615895533, 288776, 9
D, 187, 1615895533, 414823, 9 
R, 187, 1615895533 , 429507, 4 
S, 188, 1615895534, 239449, 9
D, 188, 1615895534, 364824, 9 
R, 188, 1615895534 , 378590, 4 
S, 189, 1615895535, 190132, 9
D, 189, 1615895535, 314858, 9 
R, 189, 1615895535 , 329858, 4 
S, 190, 1615895536, 140816, 8
D, 190, 1615895536, 264785, 8 
R, 190, 1615895536 , 280235, 4 
S, 191, 1615895537, 91491, 8
D, 191, 1615895537, 214828, 8 
R, 191, 1615895537 , 229665, 4 
S, 192, 1615895538, 42166, 8
D, 192, 1615895538, 164858, 8 
R, 192, 1615895538 , 178515, 4 
S, 193, 1615895538, 992830, 8
D, 193, 1615895539, 114818, 8 
R, 193, 1615895539 , 129527, 4 
S, 194, 1615895539, 943496, 8
D, 194, 1615895540, 64822, 8 
R, 194, 1615895540 , 80053, 4 
S, 195, 1615895540, 894152, 8
D, 195, 1615895541, 14774, 8 
R, 195, 1615895541 , 29643, 4 
S, 196, 1615895541, 844886, 8
D, 196, 1615895541, 964848, 8 
R, 196, 1615895541 , 979507, 4 
S, 197, 1615895542, 795561, 8
D, 197, 1615895542, 914984, 8 
R, 197, 1615895542 , 929625, 4 
S, 198, 1615895543, 746246, 8
D, 198, 1615895543, 864950, 8 
R, 198, 1615895543 , 880026, 4 
S, 199, 1615895544, 696924, 8
D, 199, 1615895544, 814926, 8 
R, 199, 1615895544 , 829712, 4 
S, 200, 1615895545, 647585, 7
D, 200, 1615895545, 764764, 7 
R, 200, 1615895545 , 779293, 4 
S, 201, 1615895546, 598335, 6
D, 201, 1615895546, 724826, 6 
R, 201, 1615895546 , 739159, 4 
S, 202, 1615895547, 548998, 7
D, 202, 1615895547, 664728, 7 
R, 202, 1615895547 , 678840, 4 
S, 203, 1615895548, 499677, 7
D, 203, 1615895548, 624941, 7 
R, 203, 1615895548 , 639769, 4 
S, 204, 1615895549, 450369, 7
D, 204, 1615895549, 574936, 7 
R, 204, 1615895549 , 589999, 4 
S, 205, 1615895550, 401069, 7
D, 205, 1615895550, 524928, 7 
R, 205, 1615895550 , 539701, 4 
S, 206, 1615895551, 351799, 7
D, 206, 1615895551, 474873, 7 
R, 206, 1615895551 , 487963, 4 
S, 207, 1615895552, 302472, 7
D, 207, 1615895552, 424839, 7 
R, 207, 1615895552 , 443708, 4 
S, 208, 1615895553, 253137, 7
D, 208, 1615895553, 375160, 7 
R, 208, 1615895553 , 389382, 4 
S, 209, 1615895554, 203847, 7
D, 209, 1615895554, 324809, 7 
R, 209, 1615895554 , 340440, 4 
S, 210, 1615895555, 154587, 7
D, 210, 1615895555, 284959, 7 
R, 210, 1615895555 , 299871, 4 
S, 211, 1615895556, 105273, 8
D, 211, 1615895556, 224758, 8 
R, 211, 1615895556 , 240353, 4 
S, 212, 1615895557, 55961, 8
D, 212, 1615895557, 174837, 8 
R, 212, 1615895557 , 189710, 4 
S, 213, 1615895558, 6648, 8
D, 213, 1615895558, 124857, 8 
R, 213, 1615895558 , 139391, 4 
S, 214, 1615895558, 957338, 8
D, 214, 1615895559, 84854, 8 
R, 214, 1615895559 , 99499, 4 
S, 215, 1615895559, 908003, 8
D, 215, 1615895560, 34812, 8 
R, 215, 1615895560 , 50232, 4 
S, 216, 1615895560, 858661, 8
D, 216, 1615895560, 984957, 8 
R, 216, 1615895560 , 999979, 4 
S, 217, 1615895561, 809411, 8
D, 217, 1615895561, 924847, 8 
R, 217, 1615895561 , 939369, 4 
S, 218, 1615895562, 760093, 8
D, 218, 1615895562, 884923, 8 
R, 218, 1615895562 , 899681, 4 
S, 219, 1615895563, 710763, 8
D, 219, 1615895563, 824882, 8 
R, 219, 1615895563 , 839786, 4 
S, 220, 1615895564, 661453, 8
D, 220, 1615895564, 784942, 8 
R, 220, 1615895564 , 799165, 4 
S, 221, 1615895565, 612142, 8
D, 221, 1615895565, 735225, 8 
R, 221, 1615895565 , 750416, 4 
S, 222, 1615895566, 562889, 8
D, 222, 1615895566, 685015, 8 
R, 222, 1615895566 , 699611, 4 
S, 223, 1615895567, 513567, 8
D, 223, 1615895567, 635044, 8 
R, 223, 1615895567 , 650188, 4 
S, 224, 1615895568, 464235, 8
D, 224, 1615895568, 584748, 8 
R, 224, 1615895568 , 599824, 4 
S, 225, 1615895569, 414912, 8
D, 225, 1615895569, 534905, 8 
R, 225, 1615895569 , 549043, 4 
S, 226, 1615895570, 365591, 8
D, 226, 1615895570, 484949, 8 
R, 226, 1615895570 , 500104, 4 
S, 227, 1615895571, 316311, 8
D, 227, 1615895571, 444950, 8 
R, 227, 1615895571 , 459635, 4 
S, 228, 1615895572, 266995, 8
D, 228, 1615895572, 395021, 8 
R, 228, 1615895572 , 409508, 4 
S, 229, 1615895573, 217686, 8
D, 229, 1615895573, 344963, 8 
R, 229, 1615895573 , 359687, 4 
S, 230, 1615895574, 168356, 8
D, 230, 1615895574, 284868, 8 
R, 230, 1615895574 , 299639, 4 
S, 231, 1615895575, 119030, 8
D, 231, 1615895575, 244848, 8 
R, 231, 1615895575 , 259009, 4 
S, 232, 1615895576, 69692, 8
D, 232, 1615895576, 194884, 8 
R, 232, 1615895576 , 209655, 4 
S, 233, 1615895577, 20441, 8
D, 233, 1615895577, 144913, 8 
R, 233, 1615895577 , 159491, 4 
S, 234, 1615895577, 971118, 8
D, 234, 1615895578, 94941, 8 
R, 234, 1615895578 , 110154, 4 
S, 235, 1615895578, 921812, 8
D, 235, 1615895579, 44965, 8 
R, 235, 1615895579 , 59135, 4 
S, 236, 1615895579, 872490, 8
D, 236, 1615895579, 994876, 8 
R, 236, 1615895580 , 8730, 4 
S, 237, 1615895580, 823153, 8
D, 237, 1615895580, 944974, 8 
R, 237, 1615895580 , 959987, 4 
S, 238, 1615895581, 773956, 8
D, 238, 1615895581, 904860, 8 
R, 238, 1615895581 , 919316, 4 
S, 239, 1615895582, 724794, 8
D, 239, 1615895582, 844913, 8 
R, 239, 1615895582 , 859180, 4 
S, 240, 1615895583, 675535, 8
D, 240, 1615895583, 794872, 8 
R, 240, 1615895583 , 809490, 4 
S, 241, 1615895584, 626212, 8
D, 241, 1615895584, 744860, 8 
R, 241, 1615895584 , 759073, 4 
S, 242, 1615895585, 576898, 8
D, 242, 1615895585, 694860, 8 
R, 242, 1615895585 , 709388, 4 
S, 243, 1615895586, 527638, 8
D, 243, 1615895586, 644885, 8 
R, 243, 1615895586 , 658651, 4 
S, 244, 1615895587, 478321, 8
D, 244, 1615895587, 604970, 8 
