Type, Id paq, time stamp segundos, micro, long paq 
S, 38, 1615883966, 130525, 10
D, 38, 1615883966, 254371, 10 
R, 38, 1615883966 , 268163, 4 
S, 39, 1615883967, 81193, 10
D, 39, 1615883967, 204279, 10 
R, 39, 1615883967 , 218546, 4 
S, 40, 1615883968, 31856, 10
D, 40, 1615883968, 154311, 10 
R, 40, 1615883968 , 169188, 4 
S, 41, 1615883968, 982564, 10
D, 41, 1615883969, 104346, 10 
R, 41, 1615883969 , 119787, 4 
S, 42, 1615883969, 933232, 10
D, 42, 1615883970, 64378, 10 
R, 42, 1615883970 , 77664, 4 
S, 43, 1615883970, 884041, 10
D, 43, 1615883971, 4294, 10 
R, 43, 1615883971 , 17650, 4 
S, 44, 1615883971, 834709, 10
D, 44, 1615883971, 964347, 10 
R, 44, 1615883971 , 978164, 4 
S, 45, 1615883972, 785371, 10
D, 45, 1615883972, 904356, 10 
R, 45, 1615883972 , 918770, 4 
S, 46, 1615883973, 736022, 10
D, 46, 1615883973, 864369, 10 
R, 46, 1615883973 , 878906, 4 
S, 47, 1615883974, 686690, 10
D, 47, 1615883974, 804419, 10 
R, 47, 1615883974 , 819191, 4 
S, 48, 1615883975, 637401, 10
D, 48, 1615883975, 764302, 10 
R, 48, 1615883975 , 778827, 4 
S, 49, 1615883976, 588065, 10
D, 49, 1615883976, 704372, 10 
R, 49, 1615883976 , 717665, 4 
S, 50, 1615883977, 538758, 10
D, 50, 1615883977, 664350, 10 
R, 50, 1615883977 , 679841, 4 
S, 51, 1615883978, 489426, 10
D, 51, 1615883978, 614403, 10 
R, 51, 1615883978 , 629063, 4 
S, 52, 1615883979, 440109, 10
D, 52, 1615883979, 564378, 10 
R, 52, 1615883979 , 577838, 4 
S, 53, 1615883980, 390829, 10
D, 53, 1615883980, 514359, 10 
R, 53, 1615883980 , 528494, 4 
S, 54, 1615883981, 341501, 10
D, 54, 1615883981, 464528, 10 
R, 54, 1615883981 , 479558, 4 
S, 55, 1615883982, 292184, 10
D, 55, 1615883982, 414566, 10 
R, 55, 1615883982 , 428515, 4 
S, 56, 1615883983, 242860, 10
D, 56, 1615883983, 374583, 10 
R, 56, 1615883983 , 389414, 4 
S, 57, 1615883984, 193530, 10
D, 57, 1615883984, 314569, 10 
R, 57, 1615883984 , 330379, 4 
S, 58, 1615883985, 144259, 10
D, 58, 1615883985, 264506, 10 
R, 58, 1615883985 , 279186, 4 
S, 59, 1615883986, 94992, 10
D, 59, 1615883986, 224365, 10 
R, 59, 1615883986 , 238308, 4 
S, 60, 1615883987, 45657, 10
D, 60, 1615883987, 174442, 10 
R, 60, 1615883987 , 189417, 4 
S, 61, 1615883987, 996314, 10
D, 61, 1615883988, 124410, 10 
R, 61, 1615883988 , 141245, 4 
S, 62, 1615883988, 946994, 10
D, 62, 1615883989, 74339, 10 
R, 62, 1615883989 , 88539, 4 
S, 63, 1615883989, 897672, 10
D, 63, 1615883990, 24416, 10 
R, 63, 1615883990 , 37861, 4 
S, 64, 1615883990, 848401, 10
D, 64, 1615883990, 974494, 10 
R, 64, 1615883990 , 988400, 4 
S, 65, 1615883991, 799064, 10
D, 65, 1615883991, 924337, 10 
R, 65, 1615883991 , 938243, 4 
S, 66, 1615883992, 749734, 10
D, 66, 1615883992, 874359, 10 
R, 66, 1615883992 , 888885, 4 
S, 67, 1615883993, 700393, 10
D, 67, 1615883993, 824373, 10 
R, 67, 1615883993 , 839325, 4 
S, 68, 1615883994, 651069, 10
D, 68, 1615883994, 780939, 10 
R, 68, 1615883994 , 791942, 4 
S, 69, 1615883995, 601789, 10
D, 69, 1615883995, 724430, 10 
R, 69, 1615883995 , 738458, 4 
S, 70, 1615883996, 552452, 10
D, 70, 1615883996, 674322, 10 
R, 70, 1615883996 , 687679, 4 
S, 71, 1615883997, 503114, 10
D, 71, 1615883997, 624339, 10 
R, 71, 1615883997 , 638934, 4 
S, 72, 1615883998, 453815, 10
D, 72, 1615883998, 574439, 10 
R, 72, 1615883998 , 589459, 4 
S, 73, 1615883999, 404496, 10
D, 73, 1615883999, 524344, 10 
R, 73, 1615883999 , 538692, 4 
S, 74, 1615884000, 355153, 10
D, 74, 1615884000, 474407, 10 
R, 74, 1615884000 , 488149, 4 
S, 75, 1615884001, 305876, 10
D, 75, 1615884001, 424322, 10 
R, 75, 1615884001 , 439916, 4 
S, 76, 1615884002, 256560, 10
D, 76, 1615884002, 375319, 10 
R, 76, 1615884002 , 424237, 4 
S, 77, 1615884003, 207240, 10
D, 77, 1615884003, 334482, 10 
R, 77, 1615884003 , 348598, 4 
S, 78, 1615884004, 157912, 10
D, 78, 1615884004, 284396, 10 
R, 78, 1615884004 , 299201, 4 
S, 79, 1615884005, 108627, 10
D, 79, 1615884005, 234342, 10 
R, 79, 1615884005 , 249065, 4 
S, 80, 1615884006, 59348, 10
D, 80, 1615884006, 174336, 10 
R, 80, 1615884006 , 188664, 4 
S, 81, 1615884007, 10062, 10
D, 81, 1615884007, 134476, 10 
R, 81, 1615884007 , 148805, 4 
S, 82, 1615884007, 960791, 10
D, 82, 1615884008, 84356, 10 
R, 82, 1615884008 , 98634, 4 
S, 83, 1615884008, 911480, 10
D, 83, 1615884009, 34341, 10 
R, 83, 1615884009 , 48517, 4 
S, 84, 1615884009, 862160, 10
D, 84, 1615884009, 984406, 10 
R, 84, 1615884009 , 998690, 4 
S, 85, 1615884010, 812890, 10
D, 85, 1615884010, 934347, 10 
R, 85, 1615884010 , 948385, 4 
S, 86, 1615884011, 763639, 10
D, 86, 1615884011, 884386, 10 
R, 86, 1615884011 , 898850, 4 
S, 87, 1615884012, 714290, 10
D, 87, 1615884012, 834378, 10 
R, 87, 1615884012 , 848715, 4 
S, 88, 1615884013, 664962, 10
D, 88, 1615884013, 784406, 10 
R, 88, 1615884013 , 799836, 4 
S, 89, 1615884014, 615638, 10
D, 89, 1615884014, 744393, 10 
R, 89, 1615884014 , 759022, 4 
S, 90, 1615884015, 566362, 10
D, 90, 1615884015, 684362, 10 
R, 90, 1615884015 , 698644, 4 
S, 91, 1615884016, 517085, 10
D, 91, 1615884016, 644407, 10 
R, 91, 1615884016 , 659359, 4 
S, 92, 1615884017, 467755, 10
D, 92, 1615884017, 594344, 10 
R, 92, 1615884017 , 608525, 4 
S, 93, 1615884018, 418403, 10
D, 93, 1615884018, 544308, 10 
R, 93, 1615884018 , 559086, 4 
S, 94, 1615884019, 369063, 10
D, 94, 1615884019, 494484, 10 
R, 94, 1615884019 , 509092, 4 
S, 95, 1615884020, 319731, 10
D, 95, 1615884020, 444354, 10 
R, 95, 1615884020 , 458272, 4 
S, 96, 1615884021, 270449, 10
D, 96, 1615884021, 394409, 10 
R, 96, 1615884021 , 408142, 4 
S, 97, 1615884022, 221151, 10
D, 97, 1615884022, 344394, 10 
R, 97, 1615884022 , 359252, 4 
S, 98, 1615884023, 171811, 10
D, 98, 1615884023, 294444, 10 
R, 98, 1615884023 , 307895, 4 
S, 99, 1615884024, 122481, 10
D, 99, 1615884024, 244337, 10 
R, 99, 1615884024 , 259810, 4 
S, 100, 1615884025, 73157, 10
D, 100, 1615884025, 194326, 10 
R, 100, 1615884025 , 209108, 4 
S, 101, 1615884026, 23988, 10
D, 101, 1615884026, 144358, 10 
R, 101, 1615884026 , 158891, 4 
S, 102, 1615884026, 974665, 10
D, 102, 1615884027, 94468, 10 
R, 102, 1615884027 , 108764, 4 
S, 103, 1615884027, 925325, 10
D, 103, 1615884028, 54501, 10 
R, 103, 1615884028 , 68261, 4 
S, 104, 1615884028, 875980, 10
D, 104, 1615884028, 994309, 10 
R, 104, 1615884029 , 8434, 4 
S, 105, 1615884029, 826641, 10
D, 105, 1615884029, 954426, 10 
R, 105, 1615884029 , 968281, 4 
S, 106, 1615884030, 777355, 10
D, 106, 1615884030, 894371, 10 
R, 106, 1615884030 , 907815, 4 
S, 107, 1615884031, 728003, 10
D, 107, 1615884031, 854410, 10 
R, 107, 1615884031 , 868618, 4 
S, 108, 1615884032, 678704, 10
D, 108, 1615884032, 804395, 10 
R, 108, 1615884032 , 818611, 4 
S, 109, 1615884033, 629348, 10
D, 109, 1615884033, 754320, 10 
R, 109, 1615884033 , 767715, 4 
S, 110, 1615884034, 580031, 10
D, 110, 1615884034, 704363, 10 
R, 110, 1615884034 , 719245, 4 
S, 111, 1615884035, 530744, 10
D, 111, 1615884035, 654375, 10 
R, 111, 1615884035 , 669520, 4 
S, 112, 1615884036, 481483, 10
D, 112, 1615884036, 604431, 10 
R, 112, 1615884036 , 619272, 4 
S, 113, 1615884037, 432141, 10
D, 113, 1615884037, 554398, 10 
R, 113, 1615884037 , 568612, 4 
S, 114, 1615884038, 382826, 10
D, 114, 1615884038, 504354, 10 
R, 114, 1615884038 , 519192, 4 
S, 115, 1615884039, 333500, 10
D, 115, 1615884039, 454476, 10 
R, 115, 1615884039 , 468569, 4 
S, 116, 1615884040, 284225, 10
D, 116, 1615884040, 404369, 10 
R, 116, 1615884040 , 419610, 4 
S, 117, 1615884041, 234941, 10
D, 117, 1615884041, 354315, 10 
R, 117, 1615884041 , 368846, 4 
S, 118, 1615884042, 185582, 10
D, 118, 1615884042, 314402, 10 
R, 118, 1615884042 , 327832, 4 
S, 119, 1615884043, 136281, 10
D, 119, 1615884043, 254364, 10 
R, 119, 1615884043 , 268639, 4 
S, 120, 1615884044, 86938, 10
D, 120, 1615884044, 214437, 10 
R, 120, 1615884044 , 228482, 4 
S, 121, 1615884045, 37595, 10
D, 121, 1615884045, 154300, 10 
R, 121, 1615884045 , 168684, 4 
S, 122, 1615884045, 988328, 10
D, 122, 1615884046, 114345, 10 
R, 122, 1615884046 , 129516, 4 
S, 123, 1615884046, 938995, 10
D, 123, 1615884047, 64354, 10 
R, 123, 1615884047 , 78056, 4 
S, 124, 1615884047, 889667, 10
D, 124, 1615884048, 14444, 10 
R, 124, 1615884048 , 29222, 4 
S, 125, 1615884048, 840326, 10
D, 125, 1615884048, 964347, 10 
R, 125, 1615884048 , 978436, 4 
S, 126, 1615884049, 790991, 10
D, 126, 1615884049, 914453, 10 
R, 126, 1615884049 , 928622, 4 
S, 127, 1615884050, 741705, 10
D, 127, 1615884050, 864303, 10 
R, 127, 1615884050 , 878523, 4 
S, 128, 1615884051, 692372, 10
D, 128, 1615884051, 814354, 10 
R, 128, 1615884051 , 828360, 4 
S, 129, 1615884052, 643011, 10
D, 129, 1615884052, 764346, 10 
R, 129, 1615884052 , 779536, 4 
S, 130, 1615884053, 593709, 10
D, 130, 1615884053, 714386, 10 
R, 130, 1615884053 , 728777, 4 
S, 131, 1615884054, 544369, 10
D, 131, 1615884054, 664322, 10 
R, 131, 1615884054 , 678100, 4 
S, 132, 1615884055, 495093, 10
D, 132, 1615884055, 624343, 10 
R, 132, 1615884055 , 637659, 4 
S, 133, 1615884056, 445819, 10
D, 133, 1615884056, 564397, 10 
R, 133, 1615884056 , 579083, 4 
S, 134, 1615884057, 396490, 10
D, 134, 1615884057, 524344, 10 
R, 134, 1615884057 , 539281, 4 
S, 135, 1615884058, 347136, 10
D, 135, 1615884058, 474397, 10 
R, 135, 1615884058 , 489162, 4 
S, 136, 1615884059, 297812, 10
D, 136, 1615884059, 424410, 10 
R, 136, 1615884059 , 438585, 4 
S, 137, 1615884060, 248469, 10
D, 137, 1615884060, 374438, 10 
R, 137, 1615884060 , 389215, 4 
S, 138, 1615884061, 199203, 10
D, 138, 1615884061, 324400, 10 
R, 138, 1615884061 , 338482, 4 
S, 139, 1615884062, 149980, 10
D, 139, 1615884062, 274364, 10 
R, 139, 1615884062 , 289040, 4 
S, 140, 1615884063, 100704, 10
D, 140, 1615884063, 224358, 10 
R, 140, 1615884063 , 239557, 4 
S, 141, 1615884064, 51368, 10
D, 141, 1615884064, 174422, 10 
R, 141, 1615884064 , 188261, 4 
S, 142, 1615884065, 2022, 10
D, 142, 1615884065, 124422, 10 
R, 142, 1615884065 , 138165, 4 
S, 143, 1615884065, 952756, 10
D, 143, 1615884066, 74397, 10 
R, 143, 1615884066 , 89665, 4 
S, 144, 1615884066, 903429, 10
D, 144, 1615884067, 34581, 10 
R, 144, 1615884067 , 49290, 4 
S, 145, 1615884067, 854173, 10
D, 145, 1615884067, 974675, 10 
R, 145, 1615884067 , 989412, 4 
S, 146, 1615884068, 804858, 10
D, 146, 1615884068, 924645, 10 
R, 146, 1615884068 , 938590, 4 
S, 147, 1615884069, 755526, 10
D, 147, 1615884069, 874354, 10 
R, 147, 1615884069 , 888281, 4 
S, 148, 1615884070, 706263, 10
D, 148, 1615884070, 834385, 10 
R, 148, 1615884070 , 848509, 4 
S, 149, 1615884071, 656984, 10
D, 149, 1615884071, 784341, 10 
R, 149, 1615884071 , 799086, 4 
S, 150, 1615884072, 607640, 10
D, 150, 1615884072, 734464, 10 
R, 150, 1615884072 , 748821, 4 
S, 151, 1615884073, 558379, 10
D, 151, 1615884073, 674388, 10 
R, 151, 1615884073 , 689653, 4 
S, 152, 1615884074, 509050, 10
D, 152, 1615884074, 634320, 10 
R, 152, 1615884074 , 649171, 4 
S, 153, 1615884075, 459763, 10
D, 153, 1615884075, 584417, 10 
R, 153, 1615884075 , 598007, 4 
S, 154, 1615884076, 410475, 10
D, 154, 1615884076, 534487, 10 
R, 154, 1615884076 , 549211, 4 
S, 155, 1615884077, 361137, 10
D, 155, 1615884077, 484358, 10 
R, 155, 1615884077 , 498467, 4 
S, 156, 1615884078, 311799, 10
D, 156, 1615884078, 444409, 10 
R, 156, 1615884078 , 458757, 4 
S, 157, 1615884079, 262519, 10
D, 157, 1615884079, 384396, 10 
R, 157, 1615884079 , 398485, 4 
S, 158, 1615884080, 213191, 10
D, 158, 1615884080, 334380, 10 
R, 158, 1615884080 , 348902, 4 
S, 159, 1615884081, 164009, 10
D, 159, 1615884081, 284394, 10 
R, 159, 1615884081 , 297529, 4 
S, 160, 1615884082, 114680, 10
D, 160, 1615884082, 234429, 10 
R, 160, 1615884082 , 248068, 4 
S, 161, 1615884083, 65355, 10
D, 161, 1615884083, 184310, 10 
R, 161, 1615884083 , 198554, 4 
S, 162, 1615884084, 16021, 10
D, 162, 1615884084, 134413, 10 
R, 162, 1615884084 , 149730, 4 
S, 163, 1615884084, 966741, 10
D, 163, 1615884085, 94475, 10 
R, 163, 1615884085 , 108773, 4 
S, 164, 1615884085, 917473, 10
D, 164, 1615884086, 44330, 10 
R, 164, 1615884086 , 58087, 4 
S, 165, 1615884086, 868162, 10
D, 165, 1615884086, 994414, 10 
R, 165, 1615884087 , 8591, 4 
S, 166, 1615884087, 818801, 10
D, 166, 1615884087, 934490, 10 
R, 166, 1615884087 , 948210, 4 
S, 167, 1615884088, 769462, 10
D, 167, 1615884088, 894444, 10 
R, 167, 1615884088 , 908400, 4 
S, 168, 1615884089, 720142, 10
D, 168, 1615884089, 844365, 10 
R, 168, 1615884089 , 858585, 4 
S, 169, 1615884090, 670867, 10
D, 169, 1615884090, 794409, 10 
R, 169, 1615884090 , 808384, 4 
S, 170, 1615884091, 621587, 10
D, 170, 1615884091, 744357, 10 
R, 170, 1615884091 , 758869, 4 
S, 171, 1615884092, 572252, 10
D, 171, 1615884092, 694481, 10 
R, 171, 1615884092 , 709357, 4 
S, 172, 1615884093, 522919, 10
D, 172, 1615884093, 644359, 10 
R, 172, 1615884093 , 658537, 4 
S, 173, 1615884094, 473589, 10
D, 173, 1615884094, 594367, 10 
R, 173, 1615884094 , 609151, 4 
S, 174, 1615884095, 424265, 10
D, 174, 1615884095, 544407, 10 
R, 174, 1615884095 , 558560, 4 
S, 175, 1615884096, 374980, 10
D, 175, 1615884096, 494491, 10 
R, 175, 1615884096 , 508959, 4 
S, 176, 1615884097, 325653, 10
D, 176, 1615884097, 444391, 10 
R, 176, 1615884097 , 457891, 4 
S, 177, 1615884098, 276307, 10
D, 177, 1615884098, 404647, 10 
R, 177, 1615884098 , 418080, 4 
S, 178, 1615884099, 226982, 10
D, 178, 1615884099, 354581, 10 
R, 178, 1615884099 , 369384, 4 
S, 179, 1615884100, 177657, 10
D, 179, 1615884100, 294468, 10 
R, 179, 1615884100 , 308609, 4 
S, 180, 1615884101, 128379, 10
D, 180, 1615884101, 254446, 10 
R, 180, 1615884101 , 268887, 4 
S, 181, 1615884102, 79040, 10
D, 181, 1615884102, 204346, 10 
R, 181, 1615884102 , 218088, 4 
S, 182, 1615884103, 29718, 10
D, 182, 1615884103, 154301, 10 
R, 182, 1615884103 , 169584, 4 
S, 183, 1615884103, 980429, 10
D, 183, 1615884104, 104366, 10 
R, 183, 1615884104 , 118439, 4 
S, 184, 1615884104, 931114, 10
D, 184, 1615884105, 16512, 10 
R, 184, 1615884105 , 28034, 4 
S, 185, 1615884105, 781730, 10
D, 185, 1615884105, 904396, 10 
R, 185, 1615884105 , 919757, 4 
S, 186, 1615884106, 732402, 10
D, 186, 1615884106, 854411, 10 
R, 186, 1615884106 , 869010, 4 
S, 187, 1615884107, 683071, 10
D, 187, 1615884107, 804372, 10 
R, 187, 1615884107 , 818177, 4 
S, 188, 1615884108, 633740, 10
D, 188, 1615884108, 754401, 10 
R, 188, 1615884108 , 768732, 4 
S, 189, 1615884109, 584435, 10
D, 189, 1615884109, 714315, 10 
R, 189, 1615884109 , 729029, 4 
S, 190, 1615884110, 535144, 10
D, 190, 1615884110, 654411, 10 
R, 190, 1615884110 , 669209, 4 
S, 191, 1615884111, 485862, 10
D, 191, 1615884111, 604287, 10 
R, 191, 1615884111 , 619105, 4 
S, 192, 1615884112, 436515, 10
D, 192, 1615884112, 554300, 10 
R, 192, 1615884112 , 568449, 4 
S, 193, 1615884113, 387171, 10
D, 193, 1615884113, 514354, 10 
R, 193, 1615884113 , 528588, 4 
S, 194, 1615884114, 337857, 10
D, 194, 1615884114, 464406, 10 
R, 194, 1615884114 , 477986, 4 
S, 195, 1615884115, 288545, 10
D, 195, 1615884115, 414434, 10 
R, 195, 1615884115 , 428485, 4 
S, 196, 1615884116, 239279, 10
D, 196, 1615884116, 364350, 10 
R, 196, 1615884116 , 379037, 4 
S, 197, 1615884117, 189938, 10
D, 197, 1615884117, 314346, 10 
R, 197, 1615884117 , 328887, 4 
S, 198, 1615884118, 140602, 10
D, 198, 1615884118, 264555, 10 
R, 198, 1615884118 , 279906, 4 
S, 199, 1615884119, 91305, 10
D, 199, 1615884119, 214378, 10 
R, 199, 1615884119 , 228765, 4 
S, 200, 1615884120, 41985, 10
D, 200, 1615884120, 164315, 10 
R, 200, 1615884120 , 178158, 4 
S, 201, 1615884120, 992705, 10
D, 201, 1615884121, 114467, 10 
R, 201, 1615884121 , 128725, 4 
S, 202, 1615884121, 943379, 10
D, 202, 1615884122, 64363, 10 
R, 202, 1615884122 , 78580, 4 
S, 203, 1615884122, 894135, 10
D, 203, 1615884123, 14480, 10 
R, 203, 1615884123 , 29128, 4 
S, 204, 1615884123, 844798, 10
D, 204, 1615884123, 964361, 10 
R, 204, 1615884123 , 979789, 4 
S, 205, 1615884124, 795465, 10
D, 205, 1615884124, 914335, 10 
R, 205, 1615884124 , 928398, 4 
S, 206, 1615884125, 746200, 10
D, 206, 1615884125, 874404, 10 
R, 206, 1615884125 , 888636, 4 
S, 207, 1615884126, 696927, 10
D, 207, 1615884126, 814486, 10 
R, 207, 1615884126 , 828225, 4 
S, 208, 1615884127, 647589, 10
D, 208, 1615884127, 774448, 10 
R, 208, 1615884127 , 789418, 4 
S, 209, 1615884128, 598236, 10
D, 209, 1615884128, 714285, 10 
R, 209, 1615884128 , 729163, 4 
S, 210, 1615884129, 548926, 10
D, 210, 1615884129, 674440, 10 
R, 210, 1615884129 , 688301, 4 
S, 211, 1615884130, 499636, 10
D, 211, 1615884130, 624403, 10 
R, 211, 1615884130 , 639201, 4 
S, 212, 1615884131, 450358, 10
D, 212, 1615884131, 574367, 10 
R, 212, 1615884131 , 588662, 4 
S, 213, 1615884132, 401031, 10
D, 213, 1615884132, 524615, 10 
R, 213, 1615884132 , 538922, 4 
S, 214, 1615884133, 351732, 10
D, 214, 1615884133, 474311, 10 
R, 214, 1615884133 , 488822, 4 
S, 215, 1615884134, 302421, 10
D, 215, 1615884134, 424634, 10 
R, 215, 1615884134 , 440766, 4 
S, 216, 1615884135, 253083, 10
D, 216, 1615884135, 374665, 10 
R, 216, 1615884135 , 390266, 4 
S, 217, 1615884136, 203838, 10
D, 217, 1615884136, 324524, 10 
R, 217, 1615884136 , 338862, 4 
S, 218, 1615884137, 154528, 10
D, 218, 1615884137, 274299, 10 
R, 218, 1615884137 , 288236, 4 
S, 219, 1615884138, 105216, 10
D, 219, 1615884138, 224332, 10 
R, 219, 1615884138 , 239404, 4 
S, 220, 1615884139, 55913, 10
D, 220, 1615884139, 184368, 10 
R, 220, 1615884139 , 198324, 4 
S, 221, 1615884140, 6576, 10
D, 221, 1615884140, 134516, 10 
R, 221, 1615884140 , 149004, 4 
S, 222, 1615884140, 957276, 10
D, 222, 1615884141, 74432, 10 
R, 222, 1615884141 , 89159, 4 
S, 223, 1615884141, 907971, 10
D, 223, 1615884142, 34346, 10 
R, 223, 1615884142 , 48718, 4 
S, 224, 1615884142, 858650, 10
D, 224, 1615884142, 984287, 10 
R, 224, 1615884142 , 998595, 4 
S, 225, 1615884143, 809311, 10
D, 225, 1615884143, 934489, 10 
R, 225, 1615884143 , 948465, 4 
S, 226, 1615884144, 759982, 10
D, 226, 1615884144, 884358, 10 
R, 226, 1615884144 , 899802, 4 
S, 227, 1615884145, 710700, 10
D, 227, 1615884145, 834298, 10 
R, 227, 1615884145 , 849009, 4 
S, 228, 1615884146, 661422, 10
D, 228, 1615884146, 784347, 10 
R, 228, 1615884146 , 797669, 4 
S, 229, 1615884147, 612081, 10
D, 229, 1615884147, 734496, 10 
R, 229, 1615884147 , 748075, 4 
S, 230, 1615884148, 562746, 10
D, 230, 1615884148, 684392, 10 
R, 230, 1615884148 , 698624, 4 
S, 231, 1615884149, 513431, 10
D, 231, 1615884149, 634409, 10 
R, 231, 1615884149 , 649879, 4 
S, 232, 1615884150, 464168, 10
D, 232, 1615884150, 584364, 10 
R, 232, 1615884150 , 599278, 4 
S, 233, 1615884151, 414902, 10
D, 233, 1615884151, 534341, 10 
R, 233, 1615884151 , 547842, 4 
S, 234, 1615884152, 365548, 10
D, 234, 1615884152, 484299, 10 
R, 234, 1615884152 , 498514, 4 
S, 235, 1615884153, 316204, 10
D, 235, 1615884153, 434392, 10 
R, 235, 1615884153 , 448278, 4 
S, 236, 1615884154, 266902, 10
D, 236, 1615884154, 384390, 10 
R, 236, 1615884154 , 399563, 4 
S, 237, 1615884155, 217596, 10
D, 237, 1615884155, 338841, 10 
R, 237, 1615884155 , 384153, 4 
S, 238, 1615884156, 168317, 10
D, 238, 1615884156, 294388, 10 
R, 238, 1615884156 , 308840, 4 
S, 239, 1615884157, 118992, 10
D, 239, 1615884157, 234293, 10 
R, 239, 1615884157 , 248348, 4 
S, 240, 1615884158, 69648, 10
D, 240, 1615884158, 194701, 10 
R, 240, 1615884158 , 209871, 4 
S, 241, 1615884159, 20325, 10
D, 241, 1615884159, 144548, 10 
R, 241, 1615884159 , 159490, 4 
S, 242, 1615884159, 970987, 10
D, 242, 1615884160, 94491, 10 
R, 242, 1615884160 , 109024, 4 
S, 243, 1615884160, 921720, 10
D, 243, 1615884161, 44373, 10 
R, 243, 1615884161 , 59499, 4 
S, 244, 1615884161, 872415, 10
D, 244, 1615884161, 994298, 10 
