Type, Id paq, time stamp segundos, micro, long paq 
R, 55, 1615894859 , 460847, 4 
S, 56, 1615894860, 213653, 10
D, 56, 1615894860, 293461, 10 
R, 56, 1615894860 , 308550, 4 
S, 57, 1615894861, 64231, 10
D, 57, 1615894861, 143483, 10 
R, 57, 1615894861 , 160961, 4 
S, 58, 1615894861, 914907, 10
D, 58, 1615894861, 993886, 10 
R, 58, 1615894862 , 9848, 4 
S, 59, 1615894862, 765471, 10
D, 59, 1615894862, 843888, 10 
R, 59, 1615894862 , 860303, 4 
S, 60, 1615894863, 616032, 10
D, 60, 1615894863, 693927, 10 
R, 60, 1615894863 , 711099, 4 
S, 61, 1615894864, 466699, 10
D, 61, 1615894864, 553926, 10 
R, 62, 1615894864 , 570477, 4 
S, 62, 1615894865, 317277, 10
D, 62, 1615894865, 403894, 10 
R, 63, 1615894865 , 419454, 4 
S, 63, 1615894866, 167920, 10
D, 63, 1615894866, 253903, 10 
R, 64, 1615894866 , 270008, 4 
S, 64, 1615894867, 18788, 10
D, 64, 1615894867, 103894, 10 
R, 65, 1615894867 , 125343, 4 
S, 65, 1615894867, 869333, 10
D, 65, 1615894867, 953894, 10 
R, 66, 1615894867 , 970652, 4 
S, 66, 1615894868, 719936, 10
D, 66, 1615894868, 823901, 10 
R, 66, 1615894868 , 851069, 4 
S, 67, 1615894869, 670657, 10
D, 67, 1615894869, 763924, 10 
R, 68, 1615894869 , 779368, 4 
S, 68, 1615894870, 521269, 10
D, 68, 1615894870, 603905, 10 
R, 68, 1615894870 , 620500, 4 
S, 69, 1615894871, 371876, 10
D, 69, 1615894871, 453894, 10 
R, 69, 1615894871 , 470983, 4 
S, 70, 1615894872, 222425, 10
D, 70, 1615894872, 303936, 10 
R, 70, 1615894872 , 319979, 4 
S, 71, 1615894873, 73048, 10
D, 71, 1615894873, 153953, 10 
R, 71, 1615894873 , 170370, 4 
S, 72, 1615894873, 923597, 10
D, 72, 1615894874, 13975, 10 
R, 73, 1615894874 , 30266, 4 
S, 73, 1615894874, 774225, 10
D, 73, 1615894874, 853905, 10 
R, 73, 1615894874 , 869532, 4 
S, 74, 1615894875, 624836, 10
D, 74, 1615894875, 703915, 10 
R, 74, 1615894875 , 719136, 4 
S, 75, 1615894876, 475406, 10
D, 75, 1615894876, 553893, 10 
R, 75, 1615894876 , 570189, 4 
S, 76, 1615894877, 325959, 10
D, 76, 1615894877, 413442, 10 
R, 77, 1615894877 , 429883, 4 
S, 77, 1615894878, 176523, 10
D, 77, 1615894878, 263436, 10 
R, 78, 1615894878 , 278757, 4 
S, 78, 1615894879, 27080, 10
D, 78, 1615894879, 113460, 10 
R, 79, 1615894879 , 128958, 4 
S, 79, 1615894879, 877716, 10
D, 79, 1615894879, 973453, 10 
R, 80, 1615894879 , 989890, 4 
S, 80, 1615894880, 728278, 10
D, 80, 1615894880, 813455, 10 
R, 81, 1615894880 , 829888, 4 
S, 81, 1615894881, 578888, 10
D, 81, 1615894881, 663450, 10 
R, 82, 1615894881 , 680335, 4 
S, 82, 1615894882, 429492, 10
D, 82, 1615894882, 513472, 10 
R, 82, 1615894882 , 529419, 4 
S, 83, 1615894883, 280039, 10
D, 83, 1615894883, 363445, 10 
R, 83, 1615894883 , 379929, 4 
S, 84, 1615894884, 130588, 10
D, 84, 1615894884, 213472, 10 
R, 84, 1615894884 , 230707, 4 
S, 85, 1615894884, 981223, 10
D, 85, 1615894885, 63470, 10 
R, 85, 1615894885 , 79684, 4 
S, 86, 1615894885, 831810, 10
D, 86, 1615894885, 913440, 10 
R, 86, 1615894885 , 930291, 4 
S, 87, 1615894886, 682387, 10
D, 87, 1615894886, 763441, 10 
R, 87, 1615894886 , 778819, 4 
S, 88, 1615894887, 533007, 10
D, 88, 1615894887, 613479, 10 
R, 88, 1615894887 , 628600, 4 
S, 89, 1615894888, 383563, 10
